solar_TIMESTAMP,CZE_LAN_Fex_Jt_7,ta,rh,sw_in,ppfd_in,ws,precip,swc_shallow,swc_deep,ext_rad,vpd
2016-05-07 00:31:06+00:00,56.55320733785629,10.773,73.7515,0.0,0.0,1.290668178,0.0,0.40855,0.42375,0.0,0.3393383233
2016-05-07 00:41:06+00:00,60.81221252679825,10.853,72.146,0.0,0.0,1.484839497,0.0,0.408375,0.423725,0.0,0.3620169074
2016-05-07 00:51:06+00:00,59.98156778514385,10.914,71.326,0.0,0.0,1.332105559,0.0,0.4083,0.4237749999999999,0.0,0.3741899509
2016-05-07 01:01:06+00:00,43.881725519895554,11.0245,70.1665,0.0,0.0,1.514190975,0.0,0.408325,0.4237749999999999,0.0,0.392191944
2016-05-07 01:11:06+00:00,51.95803008973599,11.036,69.701,0.0,0.0,1.68618267,0.0,0.40825,0.42405,0.0,0.398615929
2016-05-07 01:21:06+00:00,34.58583727478981,10.994,69.5105,0.0,0.0,1.494933218,0.0,0.4083,0.424125,0.0,0.4000040406
2016-05-07 01:31:06+00:00,19.75809782743454,10.8795,70.1245,0.0,0.0,1.393863195,0.0,0.4082,0.4243,0.0,0.388975522
2016-05-07 01:41:06+00:00,20.200051367282867,10.5515,72.1265,0.0,0.0,1.413120952,0.0,0.4081,0.424175,0.0,0.3550654334999999
2016-05-07 01:51:06+00:00,20.641757175326347,10.5365,71.8405,0.0,0.0,1.391871013,0.0,0.408025,0.4242499999999999,0.0,0.3583498482
2016-05-07 02:01:06+00:00,0.7246155291795731,10.3495,72.409,0.0,0.0,1.231035536,0.0,0.407875,0.424225,0.0,0.3467586055
2016-05-07 02:11:06+00:00,0.0,10.4755,71.223,0.0,0.0,1.427199037,0.0,0.4077249999999999,0.42455,0.0,0.3647202458
2016-05-07 02:21:06+00:00,0.0,10.338,71.589,0.0,0.0,1.140988919,0.0,0.4075249999999999,0.424475,0.0,0.3567899325
2016-05-07 02:31:06+00:00,0.0,9.995,73.469,0.0,0.0,0.819317965,0.0,0.4075499999999999,0.42455,0.0,0.3256202495
2016-05-07 02:41:06+00:00,0.0,9.8805,74.2165,0.0,0.0,0.72621667,0.0,0.4075249999999999,0.42455,0.0,0.3140262052
2016-05-07 02:51:06+00:00,0.0,9.869,74.4645,0.0,0.0,1.006450242,0.0,0.4075499999999999,0.4246000000000001,0.0,0.3107659182
2016-05-07 03:01:06+00:00,0.0,10.0175,73.6715,0.0,0.0,1.171270082,0.0,0.4075249999999999,0.42455,0.0,0.3236224533
2016-05-07 03:11:06+00:00,0.0,9.968,73.614,0.0,0.0,1.335160238,0.0,0.407325,0.424575,0.0,0.3232551804
2016-05-07 03:21:06+00:00,21.401798352599144,9.8155,74.1325,0.0,0.0,1.677018634,0.0,0.407325,0.42455,0.0,0.3136783705
2016-05-07 03:31:06+00:00,0.0,9.785,74.068,0.0,0.0,1.733729409,0.0,0.407275,0.4245,0.0,0.3138174626
