,,,,,mean_pi_width,mean_pi_width,mean_coverage_eps,mean_coverage_eps,winkler_score_norm,winkler_score_norm
,,,,,mean,std,mean,std,mean,std
dataset,ts_instance,fc_model,uc_model,alpha,,,,,,
air-10,air-10PRSA_Data_Dingling_20130301-20170228,reg-ridge,nexcp,0.15,118.09804146717545,,-0.0026961631524369534,,2.152200501761976,
air-10,air-10PRSA_Data_Dingling_20130301-20170228,reg-ridge,ourmodel,0.05,106.87192723168414,3.9100037317969956,0.006813861043899069,0.003822766231939015,1.8218467755917127,0.029292440547485296
air-10,air-10PRSA_Data_Dingling_20130301-20170228,reg-ridge,ourmodel,0.1,82.43572476599977,1.8271296698312889,0.02246370549602489,0.003204274866230126,1.3898930244031864,0.023038433376043888
air-10,air-10PRSA_Data_Dingling_20130301-20170228,reg-ridge,ourmodel,0.15,69.9437267422635,1.7546453555922197,0.034613722779121975,0.005388971583437286,1.1883311643216483,0.01586268146303831
air-10,air-10PRSA_Data_Dingling_20130301-20170228,reg-ridge,spic,0.05,101.7383247877214,0.35550115394174037,-0.026283269961977176,0.0011558912447996686,2.5028145103935473,0.01434746989514409
air-10,air-10PRSA_Data_Dingling_20130301-20170228,reg-ridge,spic,0.1,80.33976680203124,0.4470267913295982,-0.011497580366401666,0.0006926728111770422,1.8383697283540978,0.014889219130445032
air-10,air-10PRSA_Data_Dingling_20130301-20170228,reg-ridge,spic,0.15,68.40452274112523,0.20644126144868402,0.0072632215693052005,0.0028164688018894003,1.5233847391502886,0.00798371127021965
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,default-conformal,0.05,315.2999937886232,,-0.015762184583477376,,6.784645358656173,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,default-conformal,0.1,232.2399792142117,,-0.02288282060145172,,5.060409010968062,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,default-conformal,0.15,206.2200029078463,,-0.029571379191151076,,4.239949996524896,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,enbpi,0.05,251.68299909302243,,-0.05266159695817489,,5.129867790730359,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,enbpi,0.1,212.91313735152298,,-0.06755962668510193,,4.3775512486394605,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,enbpi,0.15,186.05819939231938,,-0.07390252333218109,,3.9400383997299184,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,knn,0.05,225.83308583611318,,-0.07487037677151746,,5.4596675938371,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,knn,0.1,195.7552724736725,,-0.05727618389215347,,3.8294373547069687,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,knn,0.15,189.15549593502536,,-0.04599032146560669,,3.3366530235540157,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,nexcp,0.05,327.8197352587044,,-0.004960248876598669,,5.03587603159545,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,nexcp,0.1,267.8000022793904,,-0.001106118216384372,,4.162778686542763,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,nexcp,0.15,232.04183253787028,,0.00024196335983403539,,3.702204627420671,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,ourmodel,0.05,114.6552716119043,13.978684754591077,0.008628586242654654,0.011625452513804372,1.8838967979250483,0.12290509052729527
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,ourmodel,0.1,92.18558039699835,10.4081150547265,0.030413930176287574,0.018481115529548092,1.4637714202047665,0.08998341464356467
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,ourmodel,0.15,78.38317461183563,8.151119340035194,0.046690286899412375,0.02420728975307658,1.2518110653794285,0.0721134389377168
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,spic,0.05,143.5341957038223,0.0662769543095146,-0.006026039866344021,0.0005555738426658194,2.679192762073335,0.005871043721078429
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,spic,0.1,111.91777934581951,0.10082902979151208,0.005922341283558018,0.0009077054531967629,2.1399374103190727,0.000589922320514185
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-forest,spic,0.15,95.17233118333496,0.3150425465178436,0.01493259592118909,0.0012962322848254493,1.849050807681575,0.005447192686005881
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,adaptiveci,0.05,253.0369428423009,,-0.00038022813688214085,,4.099794609972424,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,adaptiveci,0.1,207.61403876540984,,-0.00024196335983403539,,3.3756481618464322,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,adaptiveci,0.15,178.1298925200013,,-0.00036294503975112247,,3.046470390261518,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,default-conformal,0.05,275.09748586040854,,-0.015416522640857286,,5.921111925299393,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,default-conformal,0.1,199.16058027542383,,-0.022796405115796697,,4.40876287081341,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,default-conformal,0.15,164.46982878267332,,-0.027583823021085335,,3.6821274085973466,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,enbpi,0.05,227.72211058775198,,-0.04306947805046661,,4.64657236988464,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,enbpi,0.1,186.14793024119152,,-0.05295540960940201,,3.7752342321562287,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,enbpi,0.15,158.7122520277997,,-0.056014517801590086,,3.3321920766138695,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,knn,0.05,209.68836627087296,,-0.07020394054614591,,4.965113647380391,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,knn,0.1,173.64364969891082,,-0.04802972692706528,,3.395092658471684,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,knn,0.15,162.8172378741125,,-0.052385067404078806,,3.0689337672619037,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,nexcp,0.05,290.6298548233291,,-0.005910819218804028,,4.669995475816677,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,nexcp,0.1,228.10712372535576,,-0.0056861389561009,,3.759693159024668,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,nexcp,0.15,192.88234787468593,,-0.0033874870376771338,,3.290450012798194,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,ourmodel,0.05,105.75565133793643,9.14651366098803,0.0010888351192533535,0.008786377105062238,1.80248972334864,0.06853360795723148
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,ourmodel,0.1,85.10969592657132,5.999020985993066,0.02116747321119944,0.013861068142791505,1.4090247196538404,0.05264620730966161
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,ourmodel,0.15,72.95223659237817,4.6836667508389915,0.038588835119253345,0.01728099062517002,1.2105980316356775,0.04675181092707342
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,spic,0.05,145.95212083780928,0.2974196423822073,0.006835464915312825,0.0006211504393607301,2.384063343798813,0.0021560348477996315
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,spic,0.1,111.94288302967799,0.19685923591306578,0.020843415139993104,0.0008437503465766464,1.9027337404285474,0.0022027288823527605
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,darts-lightgbm,spic,0.15,93.29142351188422,0.31073713467834696,0.029126339440027654,0.0020098181161698784,1.6400680423622997,0.0032023280416460763
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,default-conformal,0.05,271.0008092462254,,-0.008762530245419994,,5.864422633677381,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,default-conformal,0.1,178.44987921281293,,-0.018734877290010415,,4.276106460622424,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,default-conformal,0.15,139.6600250698397,,-0.014016591773245796,,3.4898899526061986,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,enbpi,0.05,173.4939742393243,,-0.04298306256481159,,3.8177628686666556,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,enbpi,0.1,137.44143194085868,,-0.05226408572416172,,3.068804990902092,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,enbpi,0.15,117.05982833991527,,-0.05912547528517112,,2.699347649552104,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,knn,0.05,156.05720344712236,,-0.06882129277566544,,3.8107673523763617,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,knn,0.1,127.86593280974202,,-0.06021431040442446,,2.5967530868428,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,knn,0.15,121.86436157674885,,-0.05411337711717937,,2.2883879087461554,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,nexcp,0.05,270.5572060688202,,-0.007552713446249568,,4.446546340610405,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,nexcp,0.1,206.73735879574357,,-0.004908399585205697,,3.5270833143142863,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,nexcp,0.15,169.30583120933503,,-0.0071033529208434365,,3.04645619801649,
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,ourmodel,0.05,112.72707312979833,4.272703871596216,-0.0062780850328379295,0.006917333373821609,1.9202016061817773,0.012397914244080172
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,ourmodel,0.1,90.94201981448568,3.6149103190434295,-0.0009980988593155937,0.010657841776920635,1.5203601490107344,0.018655795360023222
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,ourmodel,0.15,78.6025310869741,2.403658551864518,0.003676978914621487,0.01358627607317416,1.3360038291069716,0.014119942724492518
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,spic,0.05,122.82660001188754,0.2672145272985782,0.02025146906325613,0.00041368264248028996,1.8435639867649536,0.003919562196808075
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,spic,0.1,100.18135199512201,0.14970813937208088,0.0461199446940892,0.0009789518071186758,1.475757934645984,0.0029553070896119566
air-10,air-10PRSA_Data_Dongsi_20130301-20170228,reg-ridge,spic,0.15,86.52258031730045,0.14997811195681154,0.06434064984445215,0.0023606616625730646,1.286242576019763,0.005200940613847514
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,default-conformal,0.05,277.6800024050394,,-0.03174904942965777,,6.121116822506915,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,default-conformal,0.1,233.4800027896078,,-0.04077082613204283,,4.646465679118619,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,default-conformal,0.15,210.3900081972082,,-0.046422398893881806,,4.0019517431339535,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,enbpi,0.05,253.6031817206453,,-0.05888351192533707,,5.1179963297897455,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,enbpi,0.1,212.40762950984245,,-0.06496716211545103,,4.217913545157877,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,enbpi,0.15,185.60448971711102,,-0.07079156584860005,,3.828250036086758,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,knn,0.05,225.76057684648174,,-0.07979605945385408,,5.182936070006594,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,knn,0.1,202.78512139852756,,-0.06427583823021085,,3.8254664675860357,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,knn,0.15,184.75977740500403,,-0.06543380573798821,,3.266560648173351,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,nexcp,0.05,323.11375607959627,,-0.0007258900795022311,,4.886592498276418,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,nexcp,0.1,264.9920420608758,,-0.004130660214310383,,4.067269556044069,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,nexcp,0.15,233.60039775939373,,-0.0030418250950570436,,3.6428413867876617,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,ourmodel,0.05,113.51084723136353,14.040528088680613,0.0025146906325613644,0.01104508006028299,1.9919550964204955,0.10587193671105084
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,ourmodel,0.1,90.597455744178,9.581493209075886,0.024062391980642917,0.016405197216954676,1.5245814301971505,0.0812583152305977
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,ourmodel,0.15,77.41160887992798,7.646287553758162,0.04327687521603871,0.020448784219286625,1.3013933749549838,0.0663207004892829
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,spic,0.05,142.19567481163037,0.22061557276427082,-0.009540269616315234,0.00039600550423057196,2.717070281267121,0.009718702801342318
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,spic,0.1,109.69066715537163,0.09722816423010193,-0.003842608595460308,0.0012292077597276152,2.15111985309554,0.0035340841414688044
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-forest,spic,0.15,91.25567990017454,0.23799672601219896,0.006665514460191267,0.0005208878131127922,1.8518564031743596,0.004329279062391474
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,adaptiveci,0.05,235.9244728015856,,-0.0014172139647425225,,3.7781410014296752,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,adaptiveci,0.1,195.5008211795162,,-0.0011925337020393945,,3.133371720675764,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,adaptiveci,0.15,171.6259190400826,,-0.001054268924991414,,2.845754365440113,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,default-conformal,0.05,271.6321384961985,,-0.037279640511579656,,5.7479003034850775,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,default-conformal,0.1,204.37849108883555,,-0.05718976840649845,,4.53917079201648,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,default-conformal,0.15,171.39735465473342,,-0.05843415139993083,,3.8673855227604212,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,enbpi,0.05,232.3789063383459,,-0.049118562046318745,,4.811315740181492,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,enbpi,0.1,190.14809912329844,,-0.059695817490494324,,3.8218542128905004,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,enbpi,0.15,162.6196800436975,,-0.06396474248185272,,3.3374037556023883,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,knn,0.05,214.1823122843384,,-0.07158658831662638,,4.921474574784159,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,knn,0.1,183.38193502831615,,-0.06125129623228484,,3.5732320610154065,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,knn,0.15,157.66008507550237,,-0.05679225717248529,,3.018541836460617,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,nexcp,0.05,290.26948216165016,,-0.0047010024196336014,,4.545869283927325,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,nexcp,0.1,232.06824608126027,,-0.002402350501209821,,3.7091544755372983,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,nexcp,0.15,200.83960226964174,,-0.0014863463532665266,,3.2799341929277044,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,ourmodel,0.05,105.75991048427177,6.57763513606048,-0.0005314552367784026,0.008101384567835795,1.9195271524966229,0.02844363242257288
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,ourmodel,0.1,85.26560474208512,4.364137759399617,0.017667646042170776,0.010039177483131911,1.471341426100429,0.03233325400576577
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,ourmodel,0.15,73.3910214971845,3.6543663945554665,0.03377117179398548,0.013320511011569286,1.2605631242406297,0.03717491934305185
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,spic,0.05,141.96066005057708,0.4476219232743672,0.005582440373314915,0.0004989200390508593,2.4753059520544465,0.009314156856036928
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,spic,0.1,110.00949273404471,0.23680162527645474,0.01634980988593157,0.0005136696191994338,1.9583506964036752,0.0016545973186046178
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,darts-lightgbm,spic,0.15,93.37940183083079,0.18637865975791812,0.03024974075354303,0.0015861812895257895,1.6902167049432988,0.0033474898384898122
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,default-conformal,0.05,209.62547915030464,,0.0016937435188386224,,4.109791957907188,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,default-conformal,0.1,150.58123816810922,,0.008313169720013863,,3.0094366966501442,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,default-conformal,0.15,126.92447012252887,,0.01890770826132046,,2.4988443173146404,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,enbpi,0.05,158.89651795963164,,-0.033304528171448286,,3.5713599826036373,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,enbpi,0.1,124.39881635692925,,-0.040857241617697854,,2.759766533782025,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,enbpi,0.15,104.1416659904029,,-0.04650881437953683,,2.361659237235963,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,knn,0.05,143.81219378351713,,-0.06856204631870026,,3.7056613751755356,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,knn,0.1,124.60656669252766,,-0.047856895955755235,,2.465648073909725,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,knn,0.15,114.05258210093514,,-0.03855858969927409,,2.101653287358049,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,nexcp,0.05,208.28760542607498,,-3.4566194262050653e-05,,3.6421918419794643,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,nexcp,0.1,154.5417940342175,,-0.00032837884548905794,,2.8065376858009015,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,nexcp,0.15,127.41264833416693,,-0.00390597995160738,,2.3926670811324584,
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,ourmodel,0.05,106.65370416789577,4.505629407472353,-0.0018924991358451465,0.005294432635922368,1.8271119479033227,0.010945095605699841
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,ourmodel,0.1,84.18799423166018,2.161982492848116,0.007751469063256133,0.006141987355350975,1.4428462878714572,0.018424288339124465
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,ourmodel,0.15,72.36828675387106,2.4756741358128416,0.015580712063601787,0.010853661153716275,1.2579983602705658,0.0156265334923059
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,spic,0.05,117.71541820518541,0.2132442028865083,0.012085205668855861,0.000442747613461752,1.9012385928618096,0.0025565934775132527
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,spic,0.1,92.52675461225184,0.09045040867883518,0.025034566194262003,0.0011583113989447735,1.4853322299608291,0.004537045065744032
air-10,air-10PRSA_Data_Guanyuan_20130301-20170228,reg-ridge,spic,0.15,78.6764196639155,0.06789212183434534,0.03178361562391982,0.00031554473874013266,1.284422258166353,0.0015212050740739528
air-10,air-10PRSA_Data_Gucheng_20130301-20170228,darts-forest,default-conformal,0.05,291.0389812972527,,-0.02742827514690631,,6.926161921029409,
air-10,air-10PRSA_Data_Gucheng_20130301-20170228,darts-forest,default-conformal,0.1,237.9399753538251,,-0.026339440027652955,,5.090534043557732,
air-10,air-10PRSA_Data_Gucheng_20130301-20170228,darts-forest,default-conformal,0.15,211.26101295947205,,-0.025682682336674728,,4.283834633062884,
